价格 价差 真实标签 预测标签 原仓位 预测仓位
5259.40 0.60 2.00 2.00 1.00 1.00
5260.00 -0.20 2.00 2.00 1.00 1.00
5259.80 -0.20 2.00 2.00 1.00 1.00
5259.60 -1.00 2.00 2.00 1.00 1.00
5258.60 -0.60 2.00 2.00 1.00 1.00
5258.00 5.20 2.00 2.00 1.00 1.00
5263.20 7.80 -1.00 -1.00 -0.50 -0.50
5271.00 -0.60 -2.00 -2.00 -1.00 -1.00
5270.40 4.00 -2.00 -2.00 -1.00 -1.00
5274.40 -8.60 -2.00 -2.00 -1.00 -1.00
5265.80 -4.60 -2.00 -2.00 -1.00 -1.00
5261.20 -0.60 -2.00 -2.00 -1.00 -1.00
5260.60 1.00 -2.00 -2.00 -1.00 -1.00
5261.60 -6.00 -2.00 -2.00 -1.00 -1.00
5255.60 0.60 2.00 2.00 1.00 1.00
5256.20 1.80 1.00 1.00 0.50 0.50
5258.00 -4.20 0.00 0.00 0.00 0.00
5253.80 -2.00 2.00 2.00 1.00 1.00
5251.80 3.60 2.00 2.00 1.00 1.00
5255.40 3.60 2.00 2.00 1.00 1.00
5259.00 0.80 1.00 1.00 0.50 0.50
5259.80 1.00 0.00 0.00 0.00 0.00
5260.80 -2.20 0.00 0.00 0.00 0.00
5258.60 3.20 2.00 2.00 1.00 1.00
5261.80 0.60 0.00 0.00 0.00 0.00
5262.40 -3.80 0.00 0.00 0.00 0.00
5258.60 0.80 2.00 2.00 1.00 1.00
5259.40 -7.40 2.00 2.00 1.00 1.00
5252.00 5.00 2.00 2.00 1.00 1.00
5257.00 6.60 2.00 2.00 1.00 1.00
5263.60 2.20 2.00 2.00 1.00 1.00
5265.80 -3.20 2.00 2.00 1.00 1.00
5262.60 -2.80 2.00 2.00 1.00 1.00
5259.80 -3.20 2.00 2.00 1.00 1.00
5256.60 4.80 2.00 2.00 1.00 1.00
5261.40 14.40 2.00 2.00 1.00 1.00
5275.80 1.40 2.00 2.00 1.00 1.00
5277.20 -1.80 2.00 2.00 1.00 1.00
5275.40 7.00 2.00 2.00 1.00 1.00
5282.40 0.60 -2.00 -2.00 -1.00 -1.00
5283.00 4.80 -2.00 -2.00 -1.00 -1.00
5287.80 -0.80 -2.00 -2.00 -1.00 -1.00
5287.00 0.00 -2.00 -2.00 -1.00 -1.00
5287.00 -0.80 -2.00 -2.00 -1.00 -1.00
5286.20 -6.60 -2.00 -2.00 -1.00 -1.00
5279.60 -0.20 -2.00 -2.00 -1.00 -1.00
5279.40 -2.20 -2.00 -2.00 -1.00 -1.00
5277.20 -0.20 -2.00 -2.00 -1.00 -1.00
5277.00 -4.80 -2.00 -2.00 -1.00 -1.00
5272.20 0.00 -2.00 -2.00 -1.00 -1.00
5272.20 1.80 -2.00 -2.00 -1.00 -1.00
5274.00 -8.80 -2.00 -2.00 -1.00 -1.00
5265.20 -7.00 -2.00 -2.00 -1.00 -1.00
5258.20 0.40 -2.00 -2.00 -1.00 -1.00
5258.60 2.80 -2.00 -2.00 -1.00 -1.00
5261.40 -1.20 -2.00 -2.00 -1.00 -1.00
5260.20 5.60 -2.00 -2.00 -1.00 -1.00
5265.80 -1.60 -2.00 -2.00 -1.00 -1.00
5264.20 -5.00 -2.00 -2.00 -1.00 -1.00
5259.20 -6.40 -2.00 -2.00 -1.00 -1.00
5252.80 -3.00 -2.00 -2.00 -1.00 -1.00
5249.80 -11.80 -2.00 -2.00 -1.00 -1.00
5238.00 3.20 0.00 0.00 0.00 0.00
5241.20 -1.00 -2.00 -2.00 -1.00 -1.00
5240.20 -4.40 -2.00 -2.00 -1.00 -1.00
5235.80 -3.40 2.00 2.00 1.00 1.00
5232.40 12.20 2.00 2.00 1.00 1.00
5244.60 -0.20 -2.00 -2.00 -1.00 -1.00
5244.40 -8.20 -1.00 -1.00 -0.50 -0.50
5236.20 -0.40 2.00 2.00 1.00 1.00
5235.80 -5.40 2.00 2.00 1.00 1.00
5230.40 -1.40 2.00 2.00 1.00 1.00
5229.00 3.60 2.00 2.00 1.00 1.00
5232.60 2.00 2.00 2.00 1.00 1.00
5234.60 7.80 2.00 2.00 1.00 1.00
5242.40 6.80 2.00 2.00 1.00 1.00
5249.20 -4.00 -2.00 -2.00 -1.00 -1.00
5245.20 7.20 -2.00 -2.00 -1.00 -1.00
5252.40 -1.40 -2.00 -2.00 -1.00 -1.00
5251.00 7.20 -2.00 -2.00 -1.00 -1.00
5258.20 -1.40 -2.00 -2.00 -1.00 -1.00
5256.80 6.20 -2.00 -2.00 -1.00 -1.00
5263.00 -0.60 -2.00 -2.00 -1.00 -1.00
5262.40 2.60 -2.00 -2.00 -1.00 -1.00
5265.00 -2.00 -2.00 -2.00 -1.00 -1.00
5263.00 5.60 -2.00 -2.00 -1.00 -1.00
5268.60 -79.00 -2.00 -2.00 -1.00 -1.00
5189.60 -11.60 2.00 2.00 1.00 1.00
5178.00 0.80 2.00 2.00 1.00 1.00
5178.80 -18.20 2.00 2.00 1.00 1.00
5160.60 7.40 2.00 2.00 1.00 1.00
5168.00 3.60 2.00 2.00 1.00 1.00
5171.60 11.40 2.00 2.00 1.00 1.00
5183.00 11.80 2.00 2.00 1.00 1.00
5194.80 6.60 2.00 2.00 1.00 1.00
5201.40 15.20 2.00 2.00 1.00 1.00
5216.60 0.40 -2.00 -2.00 -1.00 -1.00
5217.00 -4.80 -2.00 -2.00 -1.00 -1.00
5212.20 -5.00 -2.00 -2.00 -1.00 -1.00
5207.20 9.20 -2.00 -2.00 -1.00 -1.00
5216.40 7.60 -2.00 -2.00 -1.00 -1.00
5224.00 -5.00 -2.00 -2.00 -1.00 -1.00
5219.00 -6.00 -2.00 -2.00 -1.00 -1.00
5213.00 -1.00 -2.00 -2.00 -1.00 -1.00
5212.00 -13.20 -2.00 -2.00 -1.00 -1.00
5198.80 6.80 -2.00 -2.00 -1.00 -1.00
5205.60 5.00 -2.00 -2.00 -1.00 -1.00
5210.60 -11.20 -2.00 -2.00 -1.00 -1.00
5199.40 -10.80 -2.00 -2.00 -1.00 -1.00
5188.60 -5.60 -2.00 -2.00 -1.00 -1.00
5183.00 8.20 -2.00 -2.00 -1.00 -1.00
5191.20 -8.60 -2.00 -2.00 -1.00 -1.00
5182.60 3.00 -1.00 -1.00 -0.50 -0.50
5185.60 -0.60 -2.00 -2.00 -1.00 -1.00
5185.00 -12.00 -2.00 -2.00 -1.00 -1.00
5173.00 -5.60 2.00 2.00 1.00 1.00
5167.40 5.40 2.00 2.00 1.00 1.00
5172.80 9.00 2.00 2.00 1.00 1.00
5181.80 -3.20 2.00 2.00 1.00 1.00
5178.60 -3.00 2.00 2.00 1.00 1.00
5175.60 2.60 2.00 2.00 1.00 1.00
5178.20 -1.80 2.00 2.00 1.00 1.00
5176.40 10.80 2.00 2.00 1.00 1.00
5187.20 10.00 2.00 2.00 1.00 1.00
5197.20 -8.40 0.00 0.00 0.00 0.00
5188.80 -3.80 2.00 2.00 1.00 1.00
5185.00 -2.40 2.00 2.00 1.00 1.00
5182.60 -3.60 2.00 2.00 1.00 1.00
5179.00 2.40 2.00 2.00 1.00 1.00
5181.40 8.80 2.00 2.00 1.00 1.00
5190.20 7.00 2.00 2.00 1.00 1.00
5197.20 10.80 2.00 2.00 1.00 1.00
5208.00 1.80 1.00 1.00 0.50 0.50
5209.80 2.20 0.00 0.00 0.00 0.00
5212.00 -8.80 -2.00 -2.00 -1.00 -1.00
5203.20 6.00 2.00 2.00 1.00 1.00
5209.20 10.80 0.00 0.00 0.00 0.00
5220.00 -0.80 -2.00 -2.00 -1.00 -1.00
5219.20 -1.60 -2.00 -2.00 -1.00 -1.00
5217.60 -1.80 -2.00 -2.00 -1.00 -1.00
5215.80 -0.20 -2.00 -2.00 -1.00 -1.00
5215.60 -5.40 -2.00 -2.00 -1.00 -1.00
5210.20 -6.00 2.00 2.00 1.00 1.00
5204.20 -6.00 2.00 2.00 1.00 1.00
5198.20 -1.80 2.00 2.00 1.00 1.00
5196.40 1.60 2.00 2.00 1.00 1.00
5198.00 6.40 2.00 2.00 1.00 1.00
5204.40 4.20 2.00 2.00 1.00 1.00
5208.60 12.00 2.00 2.00 1.00 1.00
5220.60 9.40 0.00 0.00 0.00 0.00
5230.00 -9.80 -2.00 -2.00 -1.00 -1.00
5220.20 0.20 1.00 1.00 0.50 0.50
5220.40 0.60 1.00 1.00 0.50 0.50
5221.00 0.80 2.00 2.00 1.00 1.00
5221.80 -3.20 2.00 2.00 1.00 1.00
5218.60 -5.80 2.00 2.00 1.00 1.00
5212.80 -6.00 2.00 2.00 1.00 1.00
5206.80 8.20 2.00 2.00 1.00 1.00
5215.00 14.20 2.00 2.00 1.00 1.00
5229.20 -8.80 2.00 2.00 1.00 1.00
5220.40 0.00 2.00 2.00 1.00 1.00
5220.40 4.40 2.00 2.00 1.00 1.00
5224.80 9.60 2.00 2.00 1.00 1.00
5234.40 -1.60 2.00 2.00 1.00 1.00
5232.80 -3.20 2.00 2.00 1.00 1.00
5229.60 11.40 2.00 2.00 1.00 1.00
5241.00 13.80 2.00 2.00 1.00 1.00
5254.80 1.00 2.00 2.00 1.00 1.00
5255.80 -6.00 2.00 2.00 1.00 1.00
5249.80 0.60 2.00 2.00 1.00 1.00
5250.40 2.60 2.00 2.00 1.00 1.00
5253.00 -3.80 2.00 2.00 1.00 1.00
5249.20 10.60 2.00 2.00 1.00 1.00
5259.80 4.00 2.00 2.00 1.00 1.00
5263.80 1.00 2.00 2.00 1.00 1.00
5264.80 0.60 2.00 2.00 1.00 1.00
5265.40 4.40 2.00 2.00 1.00 1.00
5269.80 -1.20 2.00 2.00 1.00 1.00
5268.60 12.20 2.00 2.00 1.00 1.00
5280.80 2.00 -2.00 -2.00 -1.00 -1.00
5282.80 -4.00 -2.00 -2.00 -1.00 -1.00
5278.80 -4.80 -2.00 -2.00 -1.00 -1.00
5274.00 -4.80 -2.00 -2.00 -1.00 -1.00
5269.20 -4.60 -2.00 -2.00 -1.00 -1.00
5264.60 -0.40 0.00 0.00 0.00 0.00
5264.20 5.20 -1.00 -1.00 -0.50 -0.50
5269.40 6.00 -2.00 -2.00 -1.00 -1.00
5275.40 -3.60 -2.00 -2.00 -1.00 -1.00
5271.80 1.20 -2.00 -2.00 -1.00 -1.00
5273.00 -2.20 -2.00 -2.00 -1.00 -1.00
5270.80 -5.00 -2.00 -2.00 -1.00 -1.00
5265.80 -1.80 -2.00 -2.00 -1.00 -1.00
5264.00 3.20 -2.00 -2.00 -1.00 -1.00
5267.20 -13.20 -2.00 -2.00 -1.00 -1.00
5254.00 -1.40 -2.00 -2.00 -1.00 -1.00
5252.60 -0.20 -2.00 -2.00 -1.00 -1.00
5252.40 -6.40 -2.00 -2.00 -1.00 -1.00
5246.00 2.80 -2.00 -2.00 -1.00 -1.00
5248.80 -5.00 -2.00 -2.00 -1.00 -1.00
5243.80 0.60 1.00 1.00 0.50 0.50
5244.40 -7.80 0.00 0.00 0.00 0.00
5236.60 5.00 2.00 2.00 1.00 1.00
5241.60 1.20 2.00 2.00 1.00 1.00
5242.80 -5.40 0.00 0.00 0.00 0.00
5237.40 -4.60 2.00 2.00 1.00 1.00
5232.80 2.80 2.00 2.00 1.00 1.00
5235.60 6.80 2.00 2.00 1.00 1.00
5242.40 9.40 -1.00 -1.00 -0.50 -0.50
5251.80 -0.40 -2.00 -2.00 -1.00 -1.00
5251.40 6.40 -2.00 -2.00 -1.00 -1.00
5257.80 1.40 -2.00 -2.00 -1.00 -1.00
5259.20 -8.80 -2.00 -2.00 -1.00 -1.00
5250.40 -11.40 -2.00 -2.00 -1.00 -1.00
5239.00 -2.60 -2.00 -2.00 -1.00 -1.00
5236.40 -1.40 -2.00 -2.00 -1.00 -1.00
5235.00 -3.60 -2.00 -2.00 -1.00 -1.00
5231.40 6.00 -2.00 -2.00 -1.00 -1.00
5237.40 -9.40 -2.00 -2.00 -1.00 -1.00
5228.00 -4.80 -2.00 -2.00 -1.00 -1.00
5223.20 -0.20 0.00 0.00 0.00 0.00
5223.00 -3.20 0.00 0.00 0.00 0.00
5219.80 2.40 2.00 2.00 1.00 1.00
5222.20 0.20 1.00 1.00 0.50 0.50
5222.40 -3.00 1.00 1.00 0.50 0.50
5219.40 5.20 2.00 2.00 1.00 1.00
5224.60 -3.80 1.00 1.00 0.50 0.50
5220.80 -5.00 2.00 2.00 1.00 1.00
5215.80 4.40 2.00 2.00 1.00 1.00
5220.20 4.00 2.00 2.00 1.00 1.00
5224.20 -2.40 2.00 2.00 1.00 1.00
5221.80 3.60 2.00 2.00 1.00 1.00
5225.40 6.20 2.00 2.00 1.00 1.00
5231.60 1.20 2.00 2.00 1.00 1.00
5232.80 -3.60 2.00 2.00 1.00 1.00
5229.20 -6.20 2.00 2.00 1.00 1.00
5223.00 0.00 2.00 2.00 1.00 1.00
5223.00 6.40 2.00 2.00 1.00 1.00
5229.40 13.80 2.00 2.00 1.00 1.00
5243.20 -1.60 2.00 2.00 1.00 1.00
5241.60 5.20 2.00 2.00 1.00 1.00
5246.80 -4.00 2.00 2.00 1.00 1.00
5242.80 -4.60 2.00 2.00 1.00 1.00
5238.20 5.80 2.00 2.00 1.00 1.00
5244.00 6.00 2.00 2.00 1.00 1.00
5250.00 -2.60 2.00 2.00 1.00 1.00
5247.40 -0.60 2.00 2.00 1.00 1.00
5246.80 11.60 2.00 2.00 1.00 1.00
5258.40 0.40 2.00 2.00 1.00 1.00
5258.80 4.60 2.00 2.00 1.00 1.00
5263.40 -2.40 0.00 0.00 0.00 0.00
5261.00 -2.60 2.00 2.00 1.00 1.00
5258.40 -3.60 2.00 2.00 1.00 1.00
5254.80 4.00 2.00 2.00 1.00 1.00
5258.80 -3.20 2.00 2.00 1.00 1.00
5255.60 -5.40 2.00 2.00 1.00 1.00
5250.20 7.00 2.00 2.00 1.00 1.00
5257.20 7.80 2.00 2.00 1.00 1.00
5265.00 3.80 2.00 2.00 1.00 1.00
5268.80 1.80 2.00 2.00 1.00 1.00
5270.60 -2.20 2.00 2.00 1.00 1.00
5268.40 8.40 2.00 2.00 1.00 1.00
5276.80 0.60 2.00 2.00 1.00 1.00
5277.40 4.60 2.00 2.00 1.00 1.00
5282.00 4.00 2.00 2.00 1.00 1.00
5286.00 0.60 0.00 0.00 0.00 0.00
5286.60 3.40 0.00 0.00 0.00 0.00
5290.00 -3.20 -2.00 -2.00 -1.00 -1.00
5286.80 3.80 -2.00 -2.00 -1.00 -1.00
5290.60 1.00 -2.00 -2.00 -1.00 -1.00
5291.60 2.40 -2.00 -2.00 -1.00 -1.00
5294.00 5.60 -2.00 -2.00 -1.00 -1.00
5299.60 -10.60 -2.00 -2.00 -1.00 -1.00
5289.00 -10.00 -2.00 -2.00 -1.00 -1.00
5279.00 2.80 1.00 1.00 0.50 0.50
5281.80 -5.20 -1.00 -1.00 -0.50 -0.50
5276.60 3.60 2.00 2.00 1.00 1.00
5280.20 3.60 -1.00 -1.00 -0.50 -0.50
5283.80 -5.40 -2.00 -2.00 -1.00 -1.00
5278.40 -1.60 -2.00 -2.00 -1.00 -1.00
5276.80 -1.20 -1.00 -1.00 -0.50 -0.50
5275.60 1.80 -1.00 -1.00 -0.50 -0.50
5277.40 14.00 -2.00 -2.00 -1.00 -1.00
5291.40 -0.20 -2.00 -2.00 -1.00 -1.00
5291.20 -8.60 -2.00 -2.00 -1.00 -1.00
5282.60 -4.80 -2.00 -2.00 -1.00 -1.00
5277.80 4.20 -2.00 -2.00 -1.00 -1.00
5282.00 -12.00 -2.00 -2.00 -1.00 -1.00
5270.00 -3.80 -2.00 -2.00 -1.00 -1.00
5266.20 -0.20 -2.00 -2.00 -1.00 -1.00
5266.00 -2.40 -2.00 -2.00 -1.00 -1.00
5263.60 -1.60 -2.00 -2.00 -1.00 -1.00
5262.00 2.20 -1.00 -1.00 -0.50 -0.50
5264.20 0.80 -2.00 -2.00 -1.00 -1.00
5265.00 -1.40 -2.00 -2.00 -1.00 -1.00
5263.60 -1.40 -2.00 -2.00 -1.00 -1.00
5262.20 -4.00 -2.00 -2.00 -1.00 -1.00
5258.20 3.20 1.00 1.00 0.50 0.50
5261.40 2.00 0.00 0.00 0.00 0.00
5263.40 0.80 -2.00 -2.00 -1.00 -1.00
5264.20 0.40 -2.00 -2.00 -1.00 -1.00
5264.60 -11.00 -2.00 -2.00 -1.00 -1.00
5253.60 -4.00 2.00 2.00 1.00 1.00
5249.60 1.20 2.00 2.00 1.00 1.00
5250.80 5.60 2.00 2.00 1.00 1.00
5256.40 2.60 1.00 1.00 0.50 0.50
5259.00 1.00 -1.00 -1.00 -0.50 -0.50
5260.00 3.20 -2.00 -2.00 -1.00 -1.00
5263.20 5.40 -2.00 -2.00 -1.00 -1.00
5268.60 -2.40 -2.00 -2.00 -1.00 -1.00
5266.20 -0.20 -2.00 -2.00 -1.00 -1.00
5266.00 -4.60 -2.00 -2.00 -1.00 -1.00
5261.40 -4.00 -2.00 -2.00 -1.00 -1.00
5257.40 -4.00 -1.00 -1.00 -0.50 -0.50
5253.40 -4.40 2.00 2.00 1.00 1.00
5249.00 0.60 2.00 2.00 1.00 1.00
5249.60 -1.00 2.00 2.00 1.00 1.00
5248.60 6.00 2.00 2.00 1.00 1.00
5254.60 -1.60 2.00 2.00 1.00 1.00
5253.00 -0.40 2.00 2.00 1.00 1.00
5252.60 1.20 2.00 2.00 1.00 1.00
5253.80 1.20 2.00 2.00 1.00 1.00
5255.00 1.20 2.00 2.00 1.00 1.00
5256.20 -0.60 2.00 2.00 1.00 1.00
5255.60 -0.20 2.00 2.00 1.00 1.00
5255.40 28.00 2.00 2.00 1.00 1.00
5283.40 -1.20 2.00 2.00 1.00 1.00
5282.20 2.80 2.00 2.00 1.00 1.00
5285.00 0.40 2.00 2.00 1.00 1.00
5285.40 13.60 2.00 2.00 1.00 1.00
5299.00 8.20 -2.00 -2.00 -1.00 -1.00
5307.20 5.60 -2.00 -2.00 -1.00 -1.00
5312.80 -9.40 -2.00 -2.00 -1.00 -1.00
5303.40 -8.60 -2.00 -2.00 -1.00 -1.00
5294.80 -6.40 -2.00 -2.00 -1.00 -1.00
5288.40 -8.20 0.00 0.00 0.00 0.00
5280.20 1.20 2.00 2.00 1.00 1.00
5281.40 -3.80 2.00 2.00 1.00 1.00
5277.60 -4.80 2.00 2.00 1.00 1.00
5272.80 -5.60 2.00 2.00 1.00 1.00
5267.20 15.80 2.00 2.00 1.00 1.00
5283.00 0.60 2.00 2.00 1.00 1.00
5283.60 7.60 2.00 2.00 1.00 1.00
5291.20 7.40 2.00 2.00 1.00 1.00
5298.60 3.80 0.00 0.00 0.00 0.00
5302.40 -1.00 -2.00 -2.00 -1.00 -1.00
5301.40 2.20 -2.00 -2.00 -1.00 -1.00
5303.60 2.80 -2.00 -2.00 -1.00 -1.00
5306.40 -0.60 -2.00 -2.00 -1.00 -1.00
5305.80 -6.20 -2.00 -2.00 -1.00 -1.00
5299.60 5.00 -2.00 -2.00 -1.00 -1.00
5304.60 3.80 -2.00 -2.00 -1.00 -1.00
5308.40 -13.00 -2.00 -2.00 -1.00 -1.00
5295.40 -4.20 -2.00 -2.00 -1.00 -1.00
5291.20 -3.20 -2.00 -2.00 -1.00 -1.00
5288.00 -6.40 -2.00 -2.00 -1.00 -1.00
5281.60 2.00 -2.00 -2.00 -1.00 -1.00
5283.60 -1.00 -2.00 -2.00 -1.00 -1.00
5282.60 -5.60 -2.00 -2.00 -1.00 -1.00
5277.00 7.00 -2.00 -2.00 -1.00 -1.00
5284.00 -2.80 -2.00 -2.00 -1.00 -1.00
5281.20 0.80 -2.00 -2.00 -1.00 -1.00
5282.00 -6.20 -2.00 -2.00 -1.00 -1.00
5275.80 0.20 -2.00 -2.00 -1.00 -1.00
5276.00 -2.40 -2.00 -2.00 -1.00 -1.00
5273.60 -6.80 -2.00 -2.00 -1.00 -1.00
5266.80 -2.40 -2.00 -2.00 -1.00 -1.00
5264.40 -4.20 -2.00 -2.00 -1.00 -1.00
5260.20 -2.00 -2.00 -2.00 -1.00 -1.00
5258.20 3.40 -2.00 -2.00 -1.00 -1.00
5261.60 -11.40 -2.00 -2.00 -1.00 -1.00
5250.20 -3.80 -2.00 -2.00 -1.00 -1.00
5246.40 0.40 -2.00 -2.00 -1.00 -1.00
5246.80 -5.40 -2.00 -2.00 -1.00 -1.00
5241.40 5.40 -2.00 -2.00 -1.00 -1.00
5246.80 -10.20 -2.00 -2.00 -1.00 -1.00
5236.60 -2.00 -2.00 -2.00 -1.00 -1.00
5234.60 -0.80 -2.00 -2.00 -1.00 -1.00
5233.80 3.00 -2.00 -2.00 -1.00 -1.00
5236.80 -10.80 -2.00 -2.00 -1.00 -1.00
5226.00 12.20 -2.00 -2.00 -1.00 -1.00
5238.20 -2.00 -2.00 -2.00 -1.00 -1.00
5236.20 -3.20 -2.00 -2.00 -1.00 -1.00
5233.00 -2.20 -2.00 -2.00 -1.00 -1.00
5230.80 0.40 -2.00 -2.00 -1.00 -1.00
5231.20 -22.40 -2.00 -2.00 -1.00 -1.00
5208.80 -9.00 -2.00 -2.00 -1.00 -1.00
5199.80 6.60 -2.00 -2.00 -1.00 -1.00
5206.40 -6.60 -2.00 -2.00 -1.00 -1.00
5199.80 11.20 -2.00 -2.00 -1.00 -1.00
5211.00 -10.60 -2.00 -2.00 -1.00 -1.00
5200.40 -12.00 -2.00 -2.00 -1.00 -1.00
5188.40 0.40 0.00 0.00 0.00 0.00
5188.80 0.80 0.00 0.00 0.00 0.00
5189.60 1.20 0.00 0.00 0.00 0.00
5190.80 8.40 -1.00 -1.00 -0.50 -0.50
5199.20 3.60 -2.00 -2.00 -1.00 -1.00
5202.80 -11.00 -2.00 -2.00 -1.00 -1.00
5191.80 -1.20 -2.00 -2.00 -1.00 -1.00
5190.60 -13.60 -2.00 -2.00 -1.00 -1.00
5177.00 7.40 2.00 2.00 1.00 1.00
5184.40 5.40 0.00 0.00 0.00 0.00
5189.80 -7.60 -2.00 -2.00 -1.00 -1.00
5182.20 1.80 2.00 2.00 1.00 1.00
5184.00 -6.60 1.00 1.00 0.50 0.50
5177.40 15.80 2.00 2.00 1.00 1.00
5193.20 0.00 -2.00 -2.00 -1.00 -1.00
5193.20 -3.80 -2.00 -2.00 -1.00 -1.00
5189.40 1.20 -2.00 -2.00 -1.00 -1.00
5190.60 -16.20 -2.00 -2.00 -1.00 -1.00
5174.40 -1.00 2.00 2.00 1.00 1.00
5173.40 9.80 2.00 2.00 1.00 1.00
5183.20 -3.20 2.00 2.00 1.00 1.00
5180.00 -3.00 2.00 2.00 1.00 1.00
5177.00 16.60 2.00 2.00 1.00 1.00
5193.60 3.40 -2.00 -2.00 -1.00 -1.00
5197.00 -1.80 -2.00 -2.00 -1.00 -1.00
5195.20 -9.00 -2.00 -2.00 -1.00 -1.00
5186.20 -2.40 -2.00 -2.00 -1.00 -1.00
5183.80 7.20 -2.00 -2.00 -1.00 -1.00
5191.00 1.60 -2.00 -2.00 -1.00 -1.00
5192.60 -3.60 -2.00 -2.00 -1.00 -1.00
5189.00 -5.60 -2.00 -2.00 -1.00 -1.00
5183.40 -3.40 -2.00 -2.00 -1.00 -1.00
5180.00 -3.00 -2.00 -2.00 -1.00 -1.00
5177.00 -9.20 -2.00 -2.00 -1.00 -1.00
5167.80 5.00 -2.00 -2.00 -1.00 -1.00
5172.80 -1.80 -2.00 -2.00 -1.00 -1.00
5171.00 -2.00 -2.00 -2.00 -1.00 -1.00
5169.00 3.20 -2.00 -2.00 -1.00 -1.00
5172.20 1.40 -2.00 -2.00 -1.00 -1.00
5173.60 -0.60 -2.00 -2.00 -1.00 -1.00
5173.00 -9.40 -2.00 -2.00 -1.00 -1.00
5163.60 0.00 -2.00 -2.00 -1.00 -1.00
5163.60 -8.40 -2.00 -2.00 -1.00 -1.00
5155.20 -2.20 -2.00 -2.00 -1.00 -1.00
5153.00 -6.20 -2.00 -2.00 -1.00 -1.00
5146.80 -0.40 -2.00 -2.00 -1.00 -1.00
5146.40 -3.20 -2.00 -2.00 -1.00 -1.00
5143.20 5.60 -2.00 -2.00 -1.00 -1.00
5148.80 -13.40 -2.00 -2.00 -1.00 -1.00
5135.40 -2.40 2.00 2.00 1.00 1.00
5133.00 6.60 2.00 2.00 1.00 1.00
5139.60 -10.60 -2.00 -2.00 -1.00 -1.00
5129.00 -3.80 2.00 2.00 1.00 1.00
5125.20 18.40 2.00 2.00 1.00 1.00
5143.60 -12.00 -2.00 -2.00 -1.00 -1.00
5131.60 7.60 2.00 2.00 1.00 1.00
5139.20 17.00 -2.00 -2.00 -1.00 -1.00
5156.20 -4.80 -2.00 -2.00 -1.00 -1.00
5151.40 -6.80 -2.00 -2.00 -1.00 -1.00
5144.60 -5.40 -2.00 -2.00 -1.00 -1.00
5139.20 -6.80 -2.00 -2.00 -1.00 -1.00
5132.40 -0.60 -2.00 -2.00 -1.00 -1.00
5131.80 -1.80 -2.00 -2.00 -1.00 -1.00
5130.00 -4.00 -1.00 -1.00 -0.50 -0.50
5126.00 1.80 2.00 2.00 1.00 1.00
5127.80 -8.00 0.00 0.00 0.00 0.00
5119.80 9.40 2.00 2.00 1.00 1.00
5129.20 -1.80 -1.00 -1.00 -0.50 -0.50
5127.40 -0.60 -1.00 -1.00 -0.50 -0.50
5126.80 2.20 -1.00 -1.00 -0.50 -0.50
5129.00 8.60 -2.00 -2.00 -1.00 -1.00
5137.60 -7.40 -2.00 -2.00 -1.00 -1.00
5130.20 -1.60 -2.00 -2.00 -1.00 -1.00
5128.60 -2.20 -2.00 -2.00 -1.00 -1.00
5126.40 3.40 -2.00 -2.00 -1.00 -1.00
5129.80 -1.40 -2.00 -2.00 -1.00 -1.00
5128.40 0.60 -2.00 -2.00 -1.00 -1.00
5129.00 -3.00 -2.00 -2.00 -1.00 -1.00
5126.00 -10.20 -2.00 -2.00 -1.00 -1.00
5115.80 0.20 0.00 0.00 0.00 0.00
5116.00 -5.80 2.00 2.00 1.00 1.00
5110.20 7.20 2.00 2.00 1.00 1.00
5117.40 0.40 2.00 2.00 1.00 1.00
5117.80 -8.80 2.00 2.00 1.00 1.00
5109.00 -3.20 2.00 2.00 1.00 1.00
5105.80 1.60 2.00 2.00 1.00 1.00
5107.40 -2.80 2.00 2.00 1.00 1.00
5104.60 7.80 2.00 2.00 1.00 1.00
5112.40 9.60 2.00 2.00 1.00 1.00
5122.00 9.80 2.00 2.00 1.00 1.00
5131.80 1.80 1.00 1.00 0.50 0.50
5133.60 -4.40 0.00 0.00 0.00 0.00
5129.20 8.80 2.00 2.00 1.00 1.00
5138.00 7.00 -2.00 -2.00 -1.00 -1.00
5145.00 -6.40 -2.00 -2.00 -1.00 -1.00
5138.60 -7.20 -2.00 -2.00 -1.00 -1.00
5131.40 -0.80 0.00 0.00 0.00 0.00
5130.60 -3.20 0.00 0.00 0.00 0.00
5127.40 9.80 2.00 2.00 1.00 1.00
5137.20 1.20 -2.00 -2.00 -1.00 -1.00
5138.40 -11.20 -2.00 -2.00 -1.00 -1.00
5127.20 0.80 0.00 0.00 0.00 0.00
5128.00 2.60 -1.00 -1.00 -0.50 -0.50
5130.60 9.40 -2.00 -2.00 -1.00 -1.00
5140.00 5.00 -2.00 -2.00 -1.00 -1.00
5145.00 -14.00 -2.00 -2.00 -1.00 -1.00
5131.00 -2.20 -2.00 -2.00 -1.00 -1.00
5128.80 -2.00 -2.00 -2.00 -1.00 -1.00
5126.80 -3.80 -2.00 -2.00 -1.00 -1.00
5123.00 1.80 0.00 0.00 0.00 0.00
5124.80 5.00 -2.00 -2.00 -1.00 -1.00
5129.80 -5.20 -2.00 -2.00 -1.00 -1.00
5124.60 -6.80 -2.00 -2.00 -1.00 -1.00
5117.80 -3.20 0.00 0.00 0.00 0.00
